compartment,time,V165,Mecm,Mebm,Mpbm,R1,R2,N1,N2,Mecm_V165,Mebm_V165,Mpbm_V165,R1_V165,R2_V165,N1_V165,N2_V165,R2_V165_N1,R2_V165_N2,R1_N1,R1_N2,Mebm_V165_R1,Mebm_V165_R2
main,1560,1.714265877146e-16,2.14992843216636e-11,1.99993313814112e-12,1.99993342527098e-11,9.48107361069559e-16,4.70700625211798e-15,3.07908270412737e-13,3.08281466257539e-13,7.15678336801869e-16,6.50520021830773e-17,6.65747290048232e-16,2.02516115263067e-18,5.59562831718437e-19,2.02149714359276e-16,6.49128004406731e-17,4.12621960329858e-17,1.47429073978096e-17,3.162202872664e-14,3.16593339064627e-14,7.88519924356431e-19,1.02133676609722e-18
main,1620,1.72182556100254e-16,2.14992803693951e-11,1.99993276893604e-12,1.99993305761809e-11,9.47661156519766e-16,4.70589456178671e-15,3.08680289588997e-13,3.09060804114076e-13,7.19630605297986e-16,6.54095722978622e-17,6.6942381888183e-16,2.03412036018445e-18,5.61684867690595e-19,2.0393936723063e-16,6.54891034085366e-17,4.16394065468025e-17,1.487461071281e-17,3.170348857852e-14,3.1741633296585e-14,7.9320525333369e-19,1.02828640273304e-18
main,1680,1.72858128879743e-16,2.14992768481846e-11,1.99993244000318e-12,1.99993273006363e-11,9.47282269537551e-16,4.70417470411239e-15,3.09340192692216e-13,3.09727341897983e-13,7.23151815775233e-16,6.57283496682535e-17,6.72699363511825e-16,2.04215259388971e-18,5.63530295322541e-19,2.05542464222737e-16,6.60053608916245e-17,4.19699670466629e-17,1.4989930713526e-17,3.17731517900645e-14,3.18120604686684e-14,7.97388154247223e-19,1.03425899286358e-18
main,1740,1.73462778343708e-16,2.14992737063457e-11,1.99993214651279e-12,1.99993243779954e-11,9.46960353818278e-16,4.70202902136065e-15,3.09904246192193e-13,3.10297400361053e-13,7.26293654690992e-16,6.60129597312159e-17,6.75622004363693e-16,2.04936441123266e-18,5.65140123760296e-19,2.06979048862472e-16,6.64680182914378e-17,4.22599278754577e-17,1.50910074120832e-17,3.18327259286999e-14,3.18723284548313e-14,8.01127882881187e-19,1.03939959748426e-18
main,1800,1.74004773225988e-16,2.14992708987813e-11,1.99993188425097e-12,1.99993217663076e-11,9.46686710028355e-16,4.69960123815754e-15,3.10386357839994e-13,3.10784939348426e-13,7.29101219024843e-16,6.62674407107587e-17,6.78233692116111e-16,2.05584911589769e-18,5.66548949923488e-19,2.08266982930287e-16,6.6882820455895e-17,4.25145530595832e-17,1.51797005622521e-17,3.18836714353183e-14,3.19239030521265e-14,8.04476272757671e-19,1.04383204966379e-18
main,1860,1.74491337226364e-16,2.14992683861309e-11,1.99993164953993e-12,1.99993194289584e-11,9.46454007951233e-16,4.69700365593094e-15,3.10798418540753e-13,3.11201899256519e-13,7.31613869441855e-16,6.64953195986784e-17,6.80571041341242e-16,2.06168846070218e-18,5.67785959591016e-19,2.09422186812697e-16,6.72548886880636e-17,4.27384162999658e-17,1.52576241552346e-17,3.1927237389758e-14,3.19680385193083e-14,8.07478671614248e-19,1.04766178634455e-18
main,1920,1.7492878687907e-16,2.14992661340224e-11,1.99993143916816e-12,1.99993173339737e-11,9.46256059684037e-16,4.69432310413374e-15,3.11150594703421e-13,3.11558493118522e-13,7.33865978024464e-16,6.6699678675049e-17,6.82666026069249e-16,2.06695413865996e-18,5.68875778601863e-19,2.10458851845157e-16,6.75887888053689e-17,4.29354875574105e-17,1.53261774978011e-17,3.19644920990195e-14,3.20058081158066e-14,8.10174768221008e-19,1.05097839535267e-18
main,1980,1.75322651247694e-16,2.14992641124189e-11,1.99993125032922e-12,1.99993154534122e-11,9.46087633434218e-16,4.69162584993147e-15,3.11451578234469e-13,3.11863456453158e-13,7.35887581485971e-16,6.68832135806902e-17,6.84546587428789e-16,2.07170908465932e-18,5.69839194587348e-19,2.11389628529736e-16,6.78885914875952e-17,4.31092103893967e-17,1.53865729368982e-17,3.19963492580819e-14,3.20381302291879e-14,8.12599319102292e-19,1.0538578751517e-18
main,2040,1.75677775700931e-16,2.14992622950501e-11,1.99993108056869e-12,1.99993137628366e-11,9.45944299867114e-16,4.68896163770206e-15,3.11708800307168e-13,3.12124260981944e-13,7.37704950338235e-16,6.70482838992573e-17,6.86237163105314e-16,2.07600860918315e-18,5.70693767457543e-19,2.12225793801112e-16,6.81579259255662e-17,4.32625704992927e-17,1.54398604035535e-17,3.20235903244251e-14,3.20657907291132e-14,8.14782784990738e-19,1.05636461843185e-18
main,2100,1.75998411794632e-16,2.14992606589166e-11,1.99993092773783e-12,1.9999312240852e-11,9.45822304743743e-16,4.68636700337369e-15,3.11928614151732e-13,3.12347297438376e-13,7.39341083809196e-16,6.71969571358571e-17,6.87759147729465e-16,2.07990138399398e-18,5.71454344716996e-19,2.12977399961644e-16,6.84000276062299e-17,4.33981561297863e-17,1.54869490095348e-17,3.20468836544398e-14,3.20894620933184e-14,8.16751886635228e-19,1.0585531385311e-18
main,2160,1.76288295063554e-16,2.14992591838609e-11,1.99993078995344e-12,1.99993108687073e-11,9.45718462933955e-16,4.6838679859389e-15,3.12116451353049e-13,3.1253803193773e-13,7.40816139504903e-16,6.73310469008248e-17,6.89131292562681e-16,2.08343029798377e-18,5.72133495662536e-19,2.13653407476302e-16,6.86177809328752e-17,4.35182110140689e-17,1.55286259587119e-17,3.20668008704729e-14,3.21097197721339e-14,8.18530089088356e-19,1.06046956172739e-18
main,2220,1.76550712317169e-16,2.14992578521945e-11,1.99993066556306e-12,1.99993096299478e-11,9.45630069913022e-16,4.68148233903677e-15,3.12276955493623e-13,3.12701139730469e-13,7.42147805961502e-16,6.74521460271636e-17,6.90370052057191e-16,2.08663319959548e-18,5.72741876659754e-19,2.14261803482141e-16,6.88137572721189e-17,4.36246806214126e-17,1.55655730424646e-17,3.2083830859361e-14,3.21270561905288e-14,8.20138022937932e-19,1.06215290991406e-18
main,2280,1.76788559841099e-16,2.14992566483752e-11,1.99993055311468e-12,1.99993085101157e-11,9.45554827635188e-16,4.67922132890369e-15,3.12414096423979e-13,3.1284061960966e-13,7.43351625385898e-16,6.75616552719626e-17,6.91489884079883e-16,2.08954354046006e-18,5.7328853802157e-19,2.14809707601859e-16,6.89902489348554e-17,4.37192524194235e-17,1.55983809824454e-17,3.20983917452541e-14,3.21418927289422e-14,8.21593850206825e-19,1.06363619799133e-18
main,2340,1.77004393730599e-16,2.14992555587274e-11,1.99993045133088e-12,1.999930749649e-11,9.45490782286177e-16,4.67709119089651e-15,3.12531267967559e-13,3.12959891770121e-13,7.44441273070396e-16,6.76608081780313e-17,6.92503509832904e-16,2.09219093321547e-18,5.7378118152412e-19,2.15303466439134e-16,6.91492995308998e-17,4.38033908380199e-17,1.56275618698418e-17,3.21108411298996e-14,3.21545899748166e-14,8.22913581883162e-19,1.06494736911687e-18
main,2400,1.7720047342523e-16,2.14992545712013e-11,1.99993035908596e-12,1.9999306577861e-11,9.45436271892189e-16,4.67509430485471e-15,3.12631371460756e-13,3.13061881512514e-13,7.45428799206077e-16,6.77506926034009e-17,6.93422138796328e-16,2.09460163491794e-18,5.74226376285299e-19,2.15748737961522e-16,6.92927310823605e-17,4.38783675700993e-17,1.56535599315852e-17,3.21214848511109e-14,3.21654564945439e-14,8.24111353295986e-19,1.06611008920132e-18
main,2460,1.77378799373945e-16,2.14992536751624e-11,1.99993027538655e-12,1.99993057443365e-11,9.45389882137961e-16,4.67323013949453e-15,3.1271688718099e-13,3.1314909083958e-13,7.46324838121199e-16,6.78322693637662e-17,6.94255663368535e-16,2.09679896603666e-18,5.74629739587807e-19,2.16150566835103e-16,6.94221682356882e-17,4.39452877876984e-17,1.56767608331822e-17,3.21305844738607e-14,3.21747563394492e-14,8.25199662842967e-19,1.06714442000541e-18
main,2520,1.77541145636173e-16,2.14992528612111e-11,1.99993019935465e-12,1.99993049871724e-11,9.45350409044223e-16,4.67149600754603e-15,3.12789935418353e-13,3.13223659695763e-13,7.47138789338811e-16,6.79063883766212e-17,6.95012827291892e-16,2.09880367374512e-18,5.74996088237022e-19,2.16513451656147e-16,6.9539059874531e-17,4.40051127946745e-17,1.56974997065873e-17,3.21383636973914e-14,3.21827154685766e-14,8.26189578919657e-19,1.06806738809181e-18
main,2580,1.77689088115859e-16,2.14992521210262e-11,1.99993013021298e-12,1.99993042986283e-11,9.45316827393346e-16,4.6698876662259e-15,3.1285232869205e-13,3.13287418348136e-13,7.47878974281479e-16,6.79738026455281e-17,6.95701371424608e-16,2.10063424708318e-18,5.75329565189087e-19,2.16841404923793e-16,6.96446984032818e-17,4.40586795804174e-17,1.57160680708231e-17,3.21450138352027e-14,3.21895272446327e-14,8.27090919300295e-19,1.06889346482792e-18
main,2640,1.778240290305e-16,2.14992514472284e-11,1.99993006727227e-12,1.99993036718397e-11,9.45288263984188e-16,4.66839979167383e-15,3.12905616395268e-13,3.13341932189987e-13,7.48552771948309e-16,6.8035180378437e-17,6.96328159951894e-16,2.10230719055724e-18,5.7563374545093e-19,2.17138006510024e-16,6.97402369432832e-17,4.41067176855824e-17,1.57327197934981e-17,3.21506985020705e-14,3.21953571368727e-14,8.27912406680191e-19,1.06963497070001e-18
main,2700,1.77947218134449e-16,2.14992508332641e-11,1.9999300099203e-12,1.999930310071e-11,9.4526397495283e-16,4.6670263509959e-15,3.12951122966151e-13,3.13388540063106e-13,7.49166736445838e-16,6.80911154947501e-17,6.96899289717037e-16,2.10383726185993e-18,5.75911724626634e-19,2.17406451306304e-16,6.98267046591614e-17,4.41498637412888e-17,1.57476762233152e-17,3.21555576228376e-14,3.22003467453847e-14,8.28661803607955e-19,1.07030241542388e-18
main,2760,1.78059771143994e-16,2.14992502733019e-11,1.99992995761244e-12,1.99993025798147e-11,9.45243326523207e-16,4.66576089140086e-15,3.12989980523432e-13,3.13428387036266e-13,7.49726698865229e-16,6.8142136741458e-17,6.97420184990887e-16,2.10523767861717e-18,5.76166192950513e-19,2.17649591658088e-16,6.99050204110389e-17,4.41886739981133e-17,1.57611306072552e-17,3.21597108611164e-14,3.22046172447121e-14,8.29346029609354e-19,1.07090478373847e-18
main,2820,1.78162685749483e-16,2.14992497621451e-11,1.99992990986334e-12,1.99993021043199e-11,9.45225778655852e-16,4.66459676245382e-15,3.13023156769252e-13,3.13462452441814e-13,7.50237855658341e-16,6.81887156086913e-17,6.97895679682151e-16,2.1065202983961e-18,5.76399497193424e-19,2.17869975137468e-16,6.99760049089391e-17,4.4223635120633e-17,1.57732518913957e-17,3.21632605518377e-14,3.22082723306076e-14,8.29971262929242e-19,1.07144977535086e-18
main,2880,1.78256855546017e-16,2.14992492951553e-11,1.9999298662398e-12,1.99993016699108e-11,9.45210871148901e-16,4.66352728459548e-15,3.13051478845365e-13,3.1349157385632e-13,7.50704845369331e-16,6.82312732089312e-17,6.9833008871563e-16,2.10769577562183e-18,5.76613692444585e-19,2.18069878149383e-16,7.00403915282061e-17,4.42551734871242e-17,1.57841879912282e-17,3.21662942094404e-14,3.22114007416219e-14,8.30543028989454e-19,1.07194400625544e-18
main,2940,1.78343082167866e-16,2.1499248868185e-11,1.99992982635427e-12,1.99993012727296e-11,9.45198211816718e-16,4.66254587469008e-15,3.13075653729472e-13,3.1351646761197e-13,7.51131815321768e-16,6.82701862614992e-17,6.98727270066735e-16,2.10877369854508e-18,5.76810585446402e-19,2.18251335817331e-16,7.00988359289462e-17,4.42836632020692e-17,1.57940686057777e-17,3.21688866731014e-14,3.22140784168778e-14,8.31066277374108e-19,1.07239317756635e-18
main,3000,1.78422085871797e-16,2.14992484775206e-11,1.99992978986004e-12,1.99993009093213e-11,9.45187466430547e-16,4.66164613739043e-15,3.13096285673324e-13,3.13537746340583e-13,7.51522479638908e-16,6.83057923043422e-17,6.9909067873384e-16,2.10976270896426e-18,5.76991770885952e-19,2.18416168549628e-16,7.01519246081674e-17,4.43094330010292e-17,1.58030076396909e-17,3.21711019415272e-14,3.22163703425258e-14,8.3154544890458e-19,1.07280221706514e-18
main,3060,1.78494514780124e-16,2.14992481198311e-11,1.99992975644582e-12,1.99993005765858e-11,9.4517835015495e-16,4.66082192947645e-15,3.13113891111586e-13,3.13555933979478e-13,7.51880169782848e-16,6.83383942381902e-17,6.99423413751459e-16,2.11067060702891e-18,5.77158661816195e-19,2.18566005646587e-16,7.02001825002834e-17,4.43327722028841e-17,1.58111052886001e-17,3.21729947422265e-14,3.22183321318028e-14,8.31984534150754e-19,1.07317539786086e-18
main,3120,1.78560952964756e-16,2.14992477921216e-11,1.9999297258322e-12,1.99993002717411e-11,9.45170620255009e-16,4.66006740297796e-15,3.13128911408164e-13,3.13571478606378e-13,7.52207878632644e-16,6.83682642935879e-17,6.99728259193132e-16,2.11150444312624e-18,5.7731251518637e-19,2.18702306272091e-16,7.02440797298253e-17,4.43539358430299e-17,1.58184498353689e-17,3.21746118736798e-14,3.22200113771316e-14,8.32387124538384e-19,1.07351643787052e-18
main,3180,1.78621927528068e-16,2.14992474917016e-11,1.99992969776743e-12,1.99992999922795e-11,9.45164069883817e-16,4.65937703178479e-15,3.13141723753624e-13,3.13584763417408e-13,7.5250829897877e-16,6.83956474986519e-17,7.00007719980225e-16,2.112270598573e-18,5.7745445329837e-19,2.18826378079502e-16,7.02840376095036e-17,4.43731491025478e-17,1.58251191981451e-17,3.21759933532737e-14,3.22214488071504e-14,8.32756457051256e-19,1.07382858324154e-18
main,3240,1.78677914814707e-16,2.14992472161431e-11,1.99992967202521e-12,1.99992997359473e-11,9.45158522788927e-16,4.65874562553655e-15,3.13152650481788e-13,3.13596116116789e-13,7.52783857188592e-16,6.84207647146446e-17,7.0026405319867e-16,2.11297485659502e-18,5.77585481869853e-19,2.18939393751536e-16,7.0320433967019e-17,4.43906111322547e-17,1.58311822653716e-17,3.21771733990983e-14,3.22226792768207e-14,8.33095453388013e-19,1.07411467833906e-18
main,3300,1.78729345869657e-16,2.14992469632583e-11,1.99992964840076e-12,1.99992995007039e-11,9.45153828800874e-16,4.65816833383927e-15,3.13161967034767e-13,3.13605816948017e-13,7.53036742692056e-16,6.84438152970536e-17,7.00499295527473e-16,2.1136224648703e-18,5.77706505270864e-19,2.19042405686289e-16,7.035360787524e-17,4.44064983566435e-17,1.58367000479204e-17,3.21781812696547e-14,3.22237326146945e-14,8.33406754313812e-19,1.07437722449912e-18
main,3360,1.78776611241875e-16,2.14992467310662e-11,1.99992962670934e-12,1.99992992847123e-11,9.45149859987502e-16,4.65764064324493e-15,3.13169908772436e-13,3.13614105563051e-13,7.53268933845962e-16,6.8464979431907e-17,7.00715287298542e-16,2.11421819073521e-18,5.77818339405523e-19,2.19136359036736e-16,7.03838638523967e-17,4.44209673307179e-17,1.58417266742222e-17,3.21790419820264e-14,3.22246343479495e-14,8.33692749844186e-19,1.07461842939233e-18
main,3420,1.78820065218999e-16,2.14992465177798e-11,1.99992960678396e-12,1.99992990863068e-11,9.45146507375424e-16,4.65715836893264e-15,3.1317667679392e-13,3.13621186897613e-13,7.53482220657593e-16,6.84844201901535e-17,7.0091369363496e-16,2.11476637000004e-18,5.7792172263077e-19,2.1922210328868e-16,7.04114755917589e-17,4.443415721239e-17,1.58463102505705e-17,3.21797769261065e-14,3.22254063228287e-14,8.33955605810105e-19,1.07484024854198e-18
main,3480,1.78860029566928e-16,2.14992463217761e-11,1.99992958847312e-12,1.99992989039762e-11,9.45143678154672e-16,4.65671764262446e-15,3.13182442914391e-13,3.13627236196362e-13,7.53678224781445e-16,6.85022853369875e-17,7.0109602305248e-16,2.11527095019215e-18,5.78017325038249e-19,2.19300402541976e-16,7.04366892738121e-17,4.44461919042277e-17,1.585049360561e-17,3.21804043899205e-14,3.22260672355744e-14,8.34197287277069e-19,1.07504442028792e-18
main,3540,1.78896796837707e-16,2.14992461415828e-11,1.99992957163904e-12,1.99992987363554e-11,9.45141293295048e-16,4.65631489794063e-15,3.1318735391968e-13,3.13632403310974e-13,7.53858417145429e-16,6.85187089279576e-17,7.01263643856183e-16,2.1157355289307e-18,5.78105756369578e-19,2.19371944641724e-16,7.04597265081116e-17,4.44571819106918e-17,1.58543149352933e-17,3.21809400089079e-14,3.22266330867691e-14,8.3441957922604e-19,1.07523249527498e-18
main,3600,1.78930633300726e-16,2.14992459758666e-11,1.99992955615725e-12,1.99992985822015e-11,9.4513928551344e-16,4.6559468541322e-15,3.13191535203445e-13,3.13636816376267e-13,7.5402413351405e-16,6.85338127193112e-17,7.01417798617698e-16,2.11616338804258e-18,5.78187572789972e-19,2.19437349289854e-16,7.04807869467853e-17,4.44672259504456e-17,1.58578083622587e-17,3.21813971501683e-14,3.22271175701341e-14,8.34624104847839e-19,1.07540586136668e-18
main,3660,1.78961781544603e-16,2.14992458234128e-11,1.9999295419144e-12,1.99992984403837e-11,9.45137597540396e-16,4.65561049891515e-15,3.13195093876455e-13,3.1364058495438e-13,7.54176588253277e-16,6.85477074162941e-17,7.01559616979784e-16,2.11655752394679e-18,5.7826328270663e-19,2.19497175253028e-16,7.05000506069785e-17,4.44764123576955e-17,1.58610044215834e-17,3.21817872410841e-14,3.22275324052431e-14,8.34812341754743e-19,1.07556576473588e-18
main,3720,1.78990462790737e-16,2.14992456831146e-11,1.99992952880724e-12,1.99992983098724e-11,9.45136180641731e-16,4.65530307095735e-15,3.13198121424559e-13,3.13643802723968e-13,7.54316886526079e-16,6.85604937798568e-17,7.01690127000974e-16,2.11692067476304e-18,5.7833335178658e-19,2.19551926769706e-16,7.05176799353467e-17,4.4484820301695e-17,1.58639304831519e-17,3.21821200503676e-14,3.22278876222368e-14,8.34985636371377e-19,1.07571332775902e-18
main,3780,1.79016878954006e-16,2.14992455539649e-11,1.99992951674174e-12,1.99992981897336e-11,9.45134993357765e-16,4.6550220424324e-15,3.13200695980805e-13,3.13646549780206e-13,7.54446035116132e-16,6.8572263609511e-17,7.01810265224269e-16,2.11725534453976e-18,5.78398207302386e-19,2.196020592476e-16,7.05338216439611e-17,4.44925208494037e-17,1.58666111194142e-17,3.21824039284184e-14,3.2228191805471e-14,8.35145216731799e-19,1.0758495642362e-18
main,3840,1.79041214481464e-16,2.14992454350475e-11,1.99992950563212e-12,1.99992980791133e-11,9.45134000428067e-16,4.65476510194453e-15,3.13202884267682e-13,3.13648894601957e-13,7.54564952050814e-16,6.85831006176622e-17,7.01920885628629e-16,2.11756382494531e-18,5.78458241912404e-19,2.19647984332404e-16,7.05486083436627e-17,4.44995778927526e-17,1.58690684260554e-17,3.21826460128804e-14,3.22284523020157e-14,8.35292203879093e-19,1.07597539237237e-18
main,3900,1.7906363799567e-16,2.14992453255247e-11,1.99992949539967e-12,1.99992979772321e-11,9.45133171874466e-16,4.65453013804189e-15,3.13204743257336e-13,3.13650895734221e-13,7.54674475171246e-16,6.85930812087119e-17,7.02022767601134e-16,2.11784821472055e-18,5.78513816964001e-19,2.19690074419468e-16,7.05621599979491e-17,4.45060489589324e-17,1.58713223020258e-17,3.21828524044341e-14,3.2228675400081e-14,8.35427622037615e-19,1.07609164588233e-18
main,3960,1.79084303765825e-16,2.14992452246309e-11,1.99992948597332e-12,1.9999297883378e-11,9.45132482219043e-16,4.65431522346795e-15,3.1320632159069e-13,3.13652603227071e-13,7.54775369777721e-16,6.86022751744657e-17,7.02116623049033e-16,2.11811043715225e-18,5.78565265393144e-19,2.19728666671814e-16,7.05745852178001e-17,4.45119859195204e-17,1.58733906944615e-17,3.21830283171326e-14,3.22288664817041e-14,8.35552407705502e-19,1.07619908352119e-18
main,4020,1.79103353026959e-16,2.14992451316667e-11,1.99992947728775e-12,1.99992977968988e-11,9.45131909817272e-16,4.65411860024711e-15,3.13207660790431e-13,3.13654059866315e-13,7.54868335461813e-16,6.86107463158504e-17,7.02203102755178e-16,2.11835225579376e-18,5.786128942815e-19,2.19764066600662e-16,7.05859824155391e-17,4.45174356120288e-17,1.58752898132421e-17,3.21831782069664e-14,3.2229030153414e-14,8.35667417795723e-19,1.07629839729213e-18
main,4080,1.791209151647e-16,2.149924504599e-11,1.99992946928317e-12,1.9999297717198e-11,9.45131436289367e-16,4.6539386656599e-15,3.13208796297792e-13,3.13655302226023e-13,7.54954012221802e-16,6.86185529996466e-17,7.02282802066767e-16,2.11857528863073e-18,5.78656987121807e-19,2.19796551258143e-16,7.05964408337248e-17,4.45224403855582e-17,1.58770343192586e-17,3.21833058818059e-14,3.22291703580492e-14,8.35773436937056e-19,1.0763902195405e-18
main,4140,1.79137108780956e-16,2.14992449670148e-11,1.99992946190481e-12,1.99992976437329e-11,9.45131046035434e-16,4.65377395913184e-15,3.13209758358674e-13,3.13656361568674e-13,7.55032985945457e-16,6.86257486578275e-17,7.02356265995732e-16,2.11878102086437e-18,5.78697805833713e-19,2.19826372086113e-16,7.06060414632258e-17,4.45270385806003e-17,1.58786374898933e-17,3.21834145954204e-14,3.22292904704467e-14,8.35871184032268e-19,1.07647512910896e-18
main,4200,1.7915204265398e-16,2.14992448942064e-11,1.99992945510259e-12,1.99992975760044e-11,9.45130725822099e-16,4.65362315003629e-15,3.13210572781009e-13,3.13657264614994e-13,7.55105793333633e-16,6.86323822361147e-17,7.0242399379868e-16,2.11897081646391e-18,5.78735592565504e-19,2.19853757459949e-16,7.06148578629961e-17,4.45312649516341e-17,1.58801113647195e-17,3.2183507127876e-14,3.22293933793311e-14,8.35961318158208e-19,1.07655365669895e-18
main,4260,1.791658166045e-16,2.14992448270727e-11,1.99992944883053e-12,1.99992975135548e-11,9.45130464430093e-16,4.6534850263947e-15,3.13211261582014e-13,3.13658034202331e-13,7.55172926328335e-16,6.86384985975305e-17,7.02486443096079e-16,2.11914592862129e-18,5.78770571311099e-19,2.19878914961699e-16,7.06229568926292e-17,4.4535151039967e-17,1.58814668740109e-17,3.21835858542861e-14,3.2229481557392e-14,8.36044443881914e-19,1.07662628955986e-18
main,4320,1.79178522278183e-16,2.14992447651626e-11,1.99992944304648e-12,1.99992974559641e-11,9.45130252353867e-16,4.65335848444496e-15,3.1321184354134e-13,3.13658689847698e-13,7.55234836101255e-16,6.86441388859866e-17,7.02544033582516e-16,2.11930750922455e-18,5.78802949366941e-19,2.19902033412943e-16,7.06303993674737e-17,4.45387255032391e-17,1.588271395229e-17,3.21836528035996e-14,3.22295571212555e-14,8.36121116057492e-19,1.07669347560687e-18
main,4380,1.79190243853491e-16,2.1499244708062e-11,1.99992943771176e-12,1.99992974028476e-11,9.4513008154556e-16,4.6532425190398e-15,3.13212334673778e-13,3.13659248229276e-13,7.55291936651589e-16,6.86493408543326e-17,7.02597150373532e-16,2.1194566174527e-18,5.78832918649504e-19,2.19923284694236e-16,7.06372406449645e-17,4.45420144071245e-17,1.58838616388339e-17,3.21837097088689e-14,3.22296218828061e-14,8.36191844160583e-19,1.07675562705209e-18
main,4440,1.7920105868287e-16,2.14992446553909e-11,1.99992943279086e-12,1.99992973538516e-11,9.4512994519682e-16,4.65313621483218e-15,3.13212748633194e-13,3.13659723598196e-13,7.55344608055993e-16,6.86541391607513e-17,7.02646147028804e-16,2.11959422758312e-18,5.7886065689083e-19,2.19942825374895e-16,7.064353114983e-17,4.45450414840153e-17,1.58849181667966e-17,3.21837580502331e-14,3.22296773931089e-14,8.36257096210278e-19,1.07681312361951e-18
main,4500,1.79211037874242e-16,2.14992446068002e-11,1.99992942825116e-12,1.99992973086512e-11,9.4512983755287e-16,4.65303873820027e-15,3.1321309705768e-13,3.13660128130662e-13,7.55393199408257e-16,6.86585656368977e-17,7.02691348286731e-16,2.11972123609138e-18,5.78886328726767e-19,2.19960798174142e-16,7.06493168449462e-17,4.45478283628182e-17,1.58858910423766e-17,3.21837990916686e-14,3.22297249799957e-14,8.36317302322325e-19,1.07686631540286e-18
main,4560,1.79220246819017e-16,2.1499244561969e-11,1.99992942406271e-12,1.9999297266948e-11,9.4512975375417e-16,4.65294932986461e-15,3.13213389864465e-13,3.13660472229077e-13,7.55438031481739e-16,6.86626495307923e-17,7.02733052541141e-16,2.11983846811484e-18,5.7891008669043e-19,2.19977333272185e-16,7.06546396538242e-17,4.45503947734446e-17,1.5886787115269e-17,3.21838339124132e-14,3.22297657802341e-14,8.36372857932285e-19,1.07691552541604e-18
main,4620,1.79228745672035e-16,2.14992445206024e-11,1.99992942019794e-12,1.99992972284678e-11,9.45129689701493e-16,4.65286729814813e-15,3.13213635501871e-13,3.13660764779529e-13,7.55479399143747e-16,6.86664177271057e-17,7.02771534087203e-16,2.11994668334267e-18,5.78932072121366e-19,2.19992549487696e-16,7.06595378400371e-17,4.4552758729087e-17,1.58876126414692e-17,3.21838634338309e-14,3.22298007670557e-14,8.36424126722743e-19,1.07696105187759e-18
main,4680,1.79236589788316e-16,2.14992444824293e-11,1.9999294166312e-12,1.99992971929582e-11,9.45129641941048e-16,4.65279201283197e-15,3.13213841164576e-13,3.13661013371985e-13,7.55517573547513e-16,6.86698949471709e-17,7.02807045160483e-16,2.12004658138843e-18,5.78952415999587e-19,2.20006555336234e-16,7.06640463482754e-17,4.45549366889728e-17,1.58883733393577e-17,3.21838884423814e-14,3.22298307737163e-14,8.36471443284686e-19,1.07700317026438e-18
main,4740,1.79243830120886e-16,2.14992444472003e-11,1.99992941333937e-12,1.99992971601872e-11,9.45129607566672e-16,4.65272289956048e-15,3.13214012977491e-13,3.13661224488553e-13,7.55552804124519e-16,6.86731039307902e-17,7.02839817790265e-16,2.12013880669518e-18,5.78971239712151e-19,2.20019449982515e-16,7.06681971111897e-17,4.45569437039258e-17,1.58890744398708e-17,3.21839096092567e-14,3.22298565136597e-14,8.36515115539757e-19,1.07704213516401e-18
main,4800,1.79250513583487e-16,2.14992444146857e-11,1.99992941030113e-12,1.99992971299414e-11,9.45129584136571e-16,4.65265943475149e-15,3.13214156152831e-13,3.13661403664476e-13,7.55585320397253e-16,6.8676065601678e-17,7.02870065485841e-16,2.12022395301727e-18,5.78988655759044e-19,2.20031324097939e-16,7.06720193256985e-17,4.45587935467653e-17,1.58897207314542e-17,3.21839275071678e-14,3.22298785977736e-14,8.36555426947219e-19,1.07707818195095e-18
main,4860,1.79256683381598e-16,2.14992443846739e-11,1.99992940749678e-12,1.99992971020202e-11,9.45129569602494e-16,4.65260114096971e-15,3.13214275124268e-13,3.13661555625768e-13,7.55615333630308e-16,6.86787992181339e-17,7.02897984772381e-16,2.12030256751902e-18,5.79004768404197e-19,2.20042260633519e-16,7.06755397020281e-17,4.45604988293085e-17,1.58903166004114e-17,3.21839426246953e-14,3.22298975491588e-14,8.36592638516439e-19,1.07711152830766e-18
main,4920,1.79262379314732e-16,2.14992443569673e-11,1.99992940490811e-12,1.99992970762467e-11,9.45129562249434e-16,4.65254758272395e-15,3.13214373661508e-13,3.13661684406902e-13,7.55643038335567e-16,6.86813225104177e-17,7.02923756591195e-16,2.12037515452529e-18,5.79019674276582e-19,2.20052335517174e-16,7.06787826883745e-17,4.45620711075183e-17,1.58908660671722e-17,3.21839553785558e-14,3.22299138157687e-14,8.36626990643843e-19,1.07714237560867e-18
main,4980,1.79267638052769e-16,2.14992443313903e-11,1.99992940251841e-12,1.99992970524541e-11,9.45129560644403e-16,4.6524983626513e-15,3.13214454968116e-13,3.1366179345143e-13,7.55668613645768e-16,6.86836518060973e-17,7.02947547577411e-16,2.12044217895606e-18,5.79033462925971e-19,2.20061618283331e-16,7.06817706737562e-17,4.45635209761351e-17,1.5891372818948e-17,3.2183966124087e-14,3.22299277812284e-14,8.36658704790954e-19,1.07717091018315e-18
